company_id,year,sentiment,rule_id,statement,confidence_score,trigger_metric,trigger_value
INDUSINDBK,2024,CON,CON_09,Low interest coverage indicates a smaller buffer for servicing interest obligations.,88.0,interest_coverage,1.8795270558159352
INDUSINDBK,2024,CON,CON_10,Negative free cash flow indicates cash outflow after capital expenditure.,86.0,free_cash_flow,-17468.0
INFY,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,92.0,return_on_equity,29.788006718416632
INFY,2024,PRO,PRO_02,ROE above 25% indicates particularly strong profitability on equity.,92.8,return_on_equity,29.788006718416632
INFY,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,92.0,return_on_capital,37.75589530966572
INFY,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,88.0,return_on_assets,19.297162182032054
INFY,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,89.2,revenue_cagr_3yr,15.216500798806365
INFY,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,91.9,revenue_cagr_10yr,11.852717458931128
INFY,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,84.6,pat_cagr_3yr,10.558796476740762
INFY,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.09486358890553362
INFY,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,87.52340425531915
INFY,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,20117.0
INFY,2024,PRO,PRO_12,High composite quality score indicates strong overall financial quality.,88.0,composite_quality_score,73.52
INFY,2024,CON,CON_FALLBACK,The available financial metrics should be monitored for potential weaknesses.,60.0,financial_metrics,
IOC,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,90.5,return_on_equity,23.53162465856491
IOC,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,90.9,return_on_capital,23.93519910139379
IOC,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,81.9,return_on_assets,8.941893540895371
IOC,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,94.0,revenue_cagr_3yr,28.727791225279177
IOC,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,94.0,pat_cagr_3yr,25.64085913541887
IOC,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,98.0,pat_cagr_10yr,20.006444481866815
IOC,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,10.282324578099226
IOC,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,39635.0
IOC,2024,CON,CON_FALLBACK,The available financial metrics should be monitored for potential weaknesses.,60.0,financial_metrics,
IRCTC,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,92.0,return_on_equity,34.39628482972136
IRCTC,2024,PRO,PRO_02,ROE above 25% indicates particularly strong profitability on equity.,96.0,return_on_equity,34.39628482972136
IRCTC,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,92.0,return_on_capital,44.559270516717326
IRCTC,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,88.0,return_on_assets,18.240026268264653
IRCTC,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,94.0,revenue_cagr_3yr,76.46921430165466
IRCTC,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,94.0,pat_cagr_3yr,81.11627776293705
IRCTC,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.018575851393188854
IRCTC,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,82.73684210526316
IRCTC,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,667.0
IRCTC,2024,CON,CON_FALLBACK,The available financial metrics should be monitored for potential weaknesses.,60.0,financial_metrics,
IRFC,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,93.1,revenue_cagr_3yr,19.101938730495593
IRFC,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,95.7,revenue_cagr_10yr,15.702681143154496
IRFC,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,87.2,pat_cagr_3yr,13.236946449292141
IRFC,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,98.0,pat_cagr_10yr,24.774991677745327
IRFC,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,7906.0
IRFC,2024,CON,CON_02,Low ROCE indicates relatively weak efficiency in capital deployment.,80.0,return_on_capital,5.7484746909270665
IRFC,2024,CON,CON_03,Low ROA suggests limited profitability relative to the asset base.,78.0,return_on_assets,1.3218383695952436
IRFC,2024,CON,CON_08,High debt-to-equity indicates elevated financial leverage.,86.0,debt_to_equity,8.378352548852153
IRFC,2024,CON,CON_09,Low interest coverage indicates a smaller buffer for servicing interest obligations.,88.0,interest_coverage,1.3194865927068304
IRFC,2024,CON,CON_12,The interest coverage warning flag indicates potential debt-servicing pressure.,94.0,icr_warning_flag,1.0
ITC,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,92.0,return_on_equity,27.851074395694365
ITC,2024,PRO,PRO_02,ROE above 25% indicates particularly strong profitability on equity.,90.9,return_on_equity,27.851074395694365
ITC,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,92.0,return_on_capital,35.06616762464911
ITC,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,88.0,return_on_assets,22.61590775334045
ITC,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,86.9,revenue_cagr_3yr,12.890307004910628
ITC,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,89.7,pat_cagr_3yr,15.743119736566346
ITC,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.004066731984914169
ITC,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,362.9625
ITC,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,18742.0
ITC,2024,PRO,PRO_12,High composite quality score indicates strong overall financial quality.,88.0,composite_quality_score,71.58
ITC,2024,CON,CON_FALLBACK,The available financial metrics should be monitored for potential weaknesses.,60.0,financial_metrics,
JINDALSTEL,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,83.8,return_on_capital,16.782917681121273
JINDALSTEL,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,80.6,return_on_assets,7.553764807565204
JINDALSTEL,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,87.3,revenue_cagr_3yr,13.346256701428505
JINDALSTEL,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,90.1,revenue_cagr_10yr,10.07258893564078
JINDALSTEL,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,85.7,pat_cagr_3yr,11.676303196350535
JINDALSTEL,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,92.1,pat_cagr_10yr,12.10287216940693
JINDALSTEL,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.3716941962270963
JINDALSTEL,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,8.004636785162287
JINDALSTEL,2024,CON,CON_10,Negative free cash flow indicates cash outflow after capital expenditure.,86.0,free_cash_flow,-2336.0
JIOFIN,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.0
JIOFIN,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,198.8
JIOFIN,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,763.0
JIOFIN,2024,CON,CON_01,Low ROE indicates weaker returns generated on shareholder capital.,82.0,return_on_equity,1.153456416595399
JIOFIN,2024,CON,CON_02,Low ROCE indicates relatively weak efficiency in capital deployment.,80.0,return_on_capital,1.1203978526306713
JIOFIN,2024,CON,CON_03,Low ROA suggests limited profitability relative to the asset base.,78.0,return_on_assets,1.1079433671814058
JSWENERGY,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,92.4,revenue_cagr_3yr,18.389287172901202
JSWENERGY,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,94.0,pat_cagr_3yr,27.976360369609466
JSWENERGY,2024,CON,CON_01,Low ROE indicates weaker returns generated on shareholder capital.,82.0,return_on_equity,8.280529953917052
JSWENERGY,2024,CON,CON_03,Low ROA suggests limited profitability relative to the asset base.,78.0,return_on_assets,2.98613395191026
JSWENERGY,2024,CON,CON_08,High debt-to-equity indicates elevated financial leverage.,86.0,debt_to_equity,1.5156009984639016
JSWENERGY,2024,CON,CON_10,Negative free cash flow indicates cash outflow after capital expenditure.,86.0,free_cash_flow,-1963.0
JSWSTEEL,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,84.0,return_on_capital,16.99757927716371
JSWSTEEL,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,94.0,revenue_cagr_3yr,29.901036567598815
JSWSTEEL,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,93.1,revenue_cagr_10yr,13.073630495009247
JSWSTEEL,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,98.0,pat_cagr_10yr,36.417837709582315
JSWSTEEL,2024,CON,CON_06,Low three-year profit CAGR indicates subdued earnings growth.,82.0,pat_cagr_3yr,4.455778963004109
JSWSTEEL,2024,CON,CON_08,High debt-to-equity indicates elevated financial leverage.,86.0,debt_to_equity,1.1328071688833383
JSWSTEEL,2024,CON,CON_10,Negative free cash flow indicates cash outflow after capital expenditure.,86.0,free_cash_flow,-2389.0
KOTAKBANK,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,93.7,revenue_cagr_3yr,19.66335897034557
KOTAKBANK,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,96.7,revenue_cagr_10yr,16.717180300192645
KOTAKBANK,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,94.0,pat_cagr_3yr,22.162712282993226
KOTAKBANK,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,98.0,pat_cagr_10yr,21.836558926617357
KOTAKBANK,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,6766.0
KOTAKBANK,2024,CON,CON_02,Low ROCE indicates relatively weak efficiency in capital deployment.,80.0,return_on_capital,7.234918028249577
KOTAKBANK,2024,CON,CON_03,Low ROA suggests limited profitability relative to the asset base.,78.0,return_on_assets,2.372513081844081
KOTAKBANK,2024,CON,CON_08,High debt-to-equity indicates elevated financial leverage.,86.0,debt_to_equity,4.003739266919029
KOTAKBANK,2024,CON,CON_09,Low interest coverage indicates a smaller buffer for servicing interest obligations.,88.0,interest_coverage,1.2363751084470385
KOTAKBANK,2024,CON,CON_12,The interest coverage warning flag indicates potential debt-servicing pressure.,94.0,icr_warning_flag,1.0
LICI,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,92.0,return_on_equity,49.44710986501021
LICI,2024,PRO,PRO_02,ROE above 25% indicates particularly strong profitability on equity.,96.0,return_on_equity,49.44710986501021
LICI,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,92.0,return_on_capital,39.613520731869436
LICI,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,94.0,pat_cagr_3yr,139.6168760853028
LICI,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.0
LICI,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,371.9375
LICI,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,853.0
LICI,2024,CON,CON_03,Low ROA suggests limited profitability relative to the asset base.,78.0,return_on_assets,0.7696696436280568
LODHA,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,94.0,revenue_cagr_3yr,23.70811095275156
LODHA,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,94.0,pat_cagr_3yr,218.7155543964547
LODHA,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.4406663232010991
LODHA,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,5.628630705394191
LODHA,2024,CON,CON_01,Low ROE indicates weaker returns generated on shareholder capital.,82.0,return_on_equity,8.895758200240426
LODHA,2024,CON,CON_10,Negative free cash flow indicates cash outflow after capital expenditure.,86.0,free_cash_flow,-435.0
LT,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,92.0,return_on_equity,77.66510140873214
LT,2024,PRO,PRO_02,ROE above 25% indicates particularly strong profitability on equity.,96.0,return_on_equity,77.66510140873214
LT,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,92.0,return_on_capital,135.2030422382181
LT,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,88.0,return_on_assets,56.44423467905896
LT,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,91.6,revenue_cagr_3yr,17.592821624288746
LT,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,90.0,revenue_cagr_10yr,10.02514597108597
LT,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,92.3,pat_cagr_10yr,12.273743409690363
LT,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.10345688880007993
LT,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,20445.0
LT,2024,PRO,PRO_12,High composite quality score indicates strong overall financial quality.,88.0,composite_quality_score,97.37
LT,2024,CON,CON_FALLBACK,The available financial metrics should be monitored for potential weaknesses.,60.0,financial_metrics,
LTIM,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,89.9,return_on_equity,22.904386052552702
LTIM,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,92.0,return_on_capital,28.914844492733938
LTIM,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,88.0,return_on_assets,16.64609352309033
LTIM,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,94.0,revenue_cagr_3yr,42.13101535214459
LTIM,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,98.0,revenue_cagr_10yr,21.85605589762474
LTIM,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,94.0,pat_cagr_3yr,33.24835486418234
LTIM,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,96.5,pat_cagr_10yr,16.495191642458163
LTIM,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.10345688880007993
LTIM,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,31.93243243243243
LTIM,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,1752.0
LTIM,2024,CON,CON_FALLBACK,The available financial metrics should be monitored for potential weaknesses.,60.0,financial_metrics,
M&M,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,85.5,return_on_equity,18.537543435564285
M&M,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,78.2,return_on_assets,5.227460570376871
M&M,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,94.0,revenue_cagr_3yr,23.253542874034295
M&M,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,94.0,pat_cagr_3yr,100.95443275430912
M&M,2024,CON,CON_08,High debt-to-equity indicates elevated financial leverage.,86.0,debt_to_equity,1.6414413053331318
M&M,2024,CON,CON_10,Negative free cash flow indicates cash outflow after capital expenditure.,86.0,free_cash_flow,-11245.0
MARUTI,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,82.8,return_on_equity,15.750385351954785
MARUTI,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,88.7,return_on_capital,21.720016325578683
MARUTI,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,84.7,return_on_assets,11.697772843960314
MARUTI,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,94.0,revenue_cagr_3yr,26.323644326166008
MARUTI,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,92.3,revenue_cagr_10yr,12.2815532690568
MARUTI,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,94.0,pat_cagr_3yr,45.387585949345265
MARUTI,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,96.8,pat_cagr_10yr,16.801752458674525
MARUTI,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.001389602503619973
MARUTI,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,117.90721649484536
MARUTI,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,4936.0
MARUTI,2024,CON,CON_FALLBACK,The available financial metrics should be monitored for potential weaknesses.,60.0,financial_metrics,
MOTHERSON,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,87.2,return_on_capital,20.231351867526097
MOTHERSON,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,93.8,revenue_cagr_3yr,19.82084189180693
MOTHERSON,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,92.5,revenue_cagr_10yr,12.491793471295164
MOTHERSON,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,94.0,pat_cagr_3yr,24.392634688314452
MOTHERSON,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,90.7,pat_cagr_10yr,10.657290360127636
MOTHERSON,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,5.224737713970182
MOTHERSON,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,925.0
MOTHERSON,2024,CON,CON_FALLBACK,The available financial metrics should be monitored for potential weaknesses.,60.0,financial_metrics,
NAUKRI,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,94.0,revenue_cagr_3yr,31.002640631164248
NAUKRI,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,96.2,revenue_cagr_10yr,16.16000419274206
NAUKRI,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,98.0,pat_cagr_10yr,25.787235225263295
NAUKRI,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.008129006675038002
NAUKRI,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,28.97142857142857
NAUKRI,2024,CON,CON_01,Low ROE indicates weaker returns generated on shareholder capital.,82.0,return_on_equity,1.9661621835965897
NAUKRI,2024,CON,CON_02,Low ROCE indicates relatively weak efficiency in capital deployment.,80.0,return_on_capital,2.3305362527861546
NAUKRI,2024,CON,CON_03,Low ROA suggests limited profitability relative to the asset base.,78.0,return_on_assets,1.6487018204993213
NAUKRI,2024,CON,CON_06,Low three-year profit CAGR indicates subdued earnings growth.,82.0,pat_cagr_3yr,-25.134755898556637
NAUKRI,2024,CON,CON_07,Negative three-year profit CAGR indicates earnings contraction.,92.0,pat_cagr_3yr,-25.134755898556637
NAUKRI,2024,CON,CON_10,Negative free cash flow indicates cash outflow after capital expenditure.,86.0,free_cash_flow,-150.0
NESTLEIND,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,92.0,return_on_equity,117.75449101796407
NESTLEIND,2024,PRO,PRO_02,ROE above 25% indicates particularly strong profitability on equity.,96.0,return_on_equity,117.75449101796407
NESTLEIND,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,92.0,return_on_capital,157.74762550881954
NESTLEIND,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,88.0,return_on_assets,37.37527321106148
NESTLEIND,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,92.3,revenue_cagr_3yr,18.282008662499027
NESTLEIND,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,94.0,pat_cagr_3yr,22.913427743605965
NESTLEIND,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,92.7,pat_cagr_10yr,12.745848564103014
NESTLEIND,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.10329341317365269
NESTLEIND,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,41.186206896551724
NESTLEIND,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,2938.0
NESTLEIND,2024,PRO,PRO_12,High composite quality score indicates strong overall financial quality.,88.0,composite_quality_score,88.28
NESTLEIND,2024,CON,CON_FALLBACK,The available financial metrics should be monitored for potential weaknesses.,60.0,financial_metrics,
NHPC,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,11.243421052631579
NHPC,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,970.0
NHPC,2024,CON,CON_02,Low ROCE indicates relatively weak efficiency in capital deployment.,80.0,return_on_capital,6.745435920463634
NHPC,2024,CON,CON_04,Low three-year revenue CAGR indicates subdued recent business growth.,82.0,revenue_cagr_3yr,-0.05530974579651682
NHPC,2024,CON,CON_05,Negative three-year revenue CAGR indicates contraction in the business.,92.0,revenue_cagr_3yr,-0.05530974579651682
NHPC,2024,CON,CON_06,Low three-year profit CAGR indicates subdued earnings growth.,82.0,pat_cagr_3yr,3.8155287821050266
NTPC,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,91.0,revenue_cagr_3yr,16.971938102031615
NTPC,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,86.5,pat_cagr_3yr,12.532921935042452
NTPC,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,8644.0
NTPC,2024,CON,CON_08,High debt-to-equity indicates elevated financial leverage.,86.0,debt_to_equity,1.475521125007778
ONGC,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,83.9,return_on_equity,16.940398136885513
ONGC,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,88.0,return_on_capital,20.975989850097196
ONGC,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,81.0,return_on_assets,8.044955154739396
ONGC,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,94.0,revenue_cagr_3yr,24.855263957274687
ONGC,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,93.0,revenue_cagr_10yr,13.006317517391341
ONGC,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,94.0,pat_cagr_3yr,38.78658467052287
ONGC,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.45444863084819176
ONGC,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,11.361290955463998
ONGC,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,42060.0
ONGC,2024,CON,CON_FALLBACK,The available financial metrics should be monitored for potential weaknesses.,60.0,financial_metrics,
PFC,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,92.0,return_on_equity,26.1609340860332
PFC,2024,PRO,PRO_02,ROE above 25% indicates particularly strong profitability on equity.,89.2,return_on_equity,26.1609340860332
PFC,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,95.6,revenue_cagr_10yr,15.635271776057436
PFC,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,93.0,pat_cagr_3yr,18.9656031749176
PFC,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,97.1,pat_cagr_10yr,17.09152322307048
PFC,2024,CON,CON_02,Low ROCE indicates relatively weak efficiency in capital deployment.,80.0,return_on_capital,3.4859018926226346
PFC,2024,CON,CON_03,Low ROA suggests limited profitability relative to the asset base.,78.0,return_on_assets,2.54707727671322
PFC,2024,CON,CON_08,High debt-to-equity indicates elevated financial leverage.,86.0,debt_to_equity,8.521864217426122
PFC,2024,CON,CON_09,Low interest coverage indicates a smaller buffer for servicing interest obligations.,88.0,interest_coverage,0.5804147544943239
PFC,2024,CON,CON_10,Negative free cash flow indicates cash outflow after capital expenditure.,86.0,free_cash_flow,-101229.0
PFC,2024,CON,CON_12,The interest coverage warning flag indicates potential debt-servicing pressure.,94.0,icr_warning_flag,1.0
PIDILITIND,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,87.8,return_on_equity,20.780302129178065
PIDILITIND,2024,PRO,PRO_03,Strong ROCE indicates efficient deployment of capital.,92.0,return_on_capital,30.81124132438275
PIDILITIND,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,87.5,return_on_assets,14.466710831401125
PIDILITIND,2024,PRO,PRO_05,Double-digit three-year revenue CAGR indicates strong business growth.,93.3,revenue_cagr_3yr,19.2998469335665
PIDILITIND,2024,PRO,PRO_06,Double-digit ten-year revenue CAGR demonstrates sustained long-term growth.,91.2,revenue_cagr_10yr,11.200766251991956
PIDILITIND,2024,PRO,PRO_07,Strong three-year profit CAGR indicates healthy earnings growth.,89.8,pat_cagr_3yr,15.76701574818362
PIDILITIND,2024,PRO,PRO_08,Double-digit ten-year profit CAGR indicates sustained earnings expansion.,94.5,pat_cagr_10yr,14.527040733688779
PIDILITIND,2024,PRO,PRO_09,Low debt-to-equity indicates a relatively conservative capital structure.,82.0,debt_to_equity,0.045438325205186154
PIDILITIND,2024,PRO,PRO_10,Strong interest coverage provides a comfortable buffer for debt servicing.,84.0,interest_coverage,54.333333333333336
PIDILITIND,2024,PRO,PRO_11,Positive free cash flow indicates cash generation after capital expenditure.,80.0,free_cash_flow,955.0
PIDILITIND,2024,CON,CON_FALLBACK,The available financial metrics should be monitored for potential weaknesses.,60.0,financial_metrics,
PNB,2024,PRO,PRO_01,Strong return on equity indicates efficient use of shareholder capital.,92.0,return_on_equity,61.320565191187306
PNB,2024,PRO,PRO_02,ROE above 25% indicates particularly strong profitability on equity.,96.0,return_on_equity,61.320565191187306
PNB,2024,PRO,PRO_04,Positive return on assets indicates productive use of the asset base.,85.7,return_on_assets,12.652858189053626
